season,date,home,away,link,stats_link
2017-18,Monday 5th February,Las Palmas,Malaga,https://www.skysports.com/football/las-palmas-vs-malaga/382768,https://www.skysports.com/football/las-palmas-vs-malaga/stats/382768
2017-18,Sunday 4th February,Getafe,Leganes,https://www.skysports.com/football/getafe-vs-leganes/382766,https://www.skysports.com/football/getafe-vs-leganes/stats/382766
2017-18,Sunday 4th February,Espanyol,Barcelona,https://www.skysports.com/football/espanyol-vs-barcelona/382765,https://www.skysports.com/football/espanyol-vs-barcelona/stats/382765
2017-18,Sunday 4th February,Girona,Athletic Bilbao,https://www.skysports.com/football/girona-vs-athletic-bilbao/382767,https://www.skysports.com/football/girona-vs-athletic-bilbao/stats/382767
2017-18,Sunday 4th February,Atletico Madrid,Valencia,https://www.skysports.com/football/atletico-madrid-vs-valencia/382763,https://www.skysports.com/football/atletico-madrid-vs-valencia/stats/382763
2017-18,Saturday 3rd February,Eibar,Sevilla,https://www.skysports.com/football/eibar-vs-sevilla/382764,https://www.skysports.com/football/eibar-vs-sevilla/stats/382764
2017-18,Saturday 3rd February,Real Betis,Villarreal,https://www.skysports.com/football/real-betis-vs-villarreal/382770,https://www.skysports.com/football/real-betis-vs-villarreal/stats/382770
2017-18,Saturday 3rd February,Alaves,Celta Vigo,https://www.skysports.com/football/alaves-vs-celta-vigo/382762,https://www.skysports.com/football/alaves-vs-celta-vigo/stats/382762
2017-18,Saturday 3rd February,Levante,Real Madrid,https://www.skysports.com/football/levante-vs-real-madrid/382769,https://www.skysports.com/football/levante-vs-real-madrid/stats/382769
2017-18,Friday 2nd February,Real Sociedad,Deportivo La Coruna,https://www.skysports.com/football/real-sociedad-vs-deportivo-la-coruna/382771,https://www.skysports.com/football/real-sociedad-vs-deportivo-la-coruna/stats/382771
2017-18,Sunday 28th January,Leganes,Espanyol,https://www.skysports.com/football/leganes-vs-espanyol/382757,https://www.skysports.com/football/leganes-vs-espanyol/stats/382757
2017-18,Sunday 28th January,Atletico Madrid,Las Palmas,https://www.skysports.com/football/atletico-madrid-vs-las-palmas/382753,https://www.skysports.com/football/atletico-madrid-vs-las-palmas/stats/382753
2017-18,Sunday 28th January,Sevilla,Getafe,https://www.skysports.com/football/sevilla-vs-getafe/382759,https://www.skysports.com/football/sevilla-vs-getafe/stats/382759
2017-18,Sunday 28th January,Barcelona,Alaves,https://www.skysports.com/football/barcelona-vs-alaves/382754,https://www.skysports.com/football/barcelona-vs-alaves/stats/382754
2017-18,Saturday 27th January,Deportivo La Coruna,Levante,https://www.skysports.com/football/deportivo-la-coruna-vs-levante/382756,https://www.skysports.com/football/deportivo-la-coruna-vs-levante/stats/382756
2017-18,Saturday 27th January,Valencia,Real Madrid,https://www.skysports.com/football/valencia-vs-real-madrid/382760,https://www.skysports.com/football/valencia-vs-real-madrid/stats/382760
2017-18,Saturday 27th January,Malaga,Girona,https://www.skysports.com/football/malaga-vs-girona/382758,https://www.skysports.com/football/malaga-vs-girona/stats/382758
2017-18,Saturday 27th January,Villarreal,Real Sociedad,https://www.skysports.com/football/villarreal-vs-real-sociedad/382761,https://www.skysports.com/football/villarreal-vs-real-sociedad/stats/382761
2017-18,Friday 26th January,Athletic Bilbao,Eibar,https://www.skysports.com/football/athletic-bilbao-vs-eibar/382752,https://www.skysports.com/football/athletic-bilbao-vs-eibar/stats/382752
2017-18,Monday 22nd January,Eibar,Malaga,https://www.skysports.com/football/eibar-vs-malaga/382744,https://www.skysports.com/football/eibar-vs-malaga/stats/382744
2017-18,Sunday 21st January,Alaves,Leganes,https://www.skysports.com/football/alaves-vs-leganes/382742,https://www.skysports.com/football/alaves-vs-leganes/stats/382742
2017-18,Sunday 21st January,Real Madrid,Deportivo La Coruna,https://www.skysports.com/football/real-madrid-vs-deportivo-la-coruna/382749,https://www.skysports.com/football/real-madrid-vs-deportivo-la-coruna/stats/382749
2017-18,Sunday 21st January,Real Sociedad,Celta Vigo,https://www.skysports.com/football/real-sociedad-vs-celta-vigo/382750,https://www.skysports.com/football/real-sociedad-vs-celta-vigo/stats/382750
2017-18,Sunday 21st January,Real Betis,Barcelona,https://www.skysports.com/football/real-betis-vs-barcelona/382748,https://www.skysports.com/football/real-betis-vs-barcelona/stats/382748
2017-18,Saturday 20th January,Espanyol,Sevilla,https://www.skysports.com/football/espanyol-vs-sevilla/382745,https://www.skysports.com/football/espanyol-vs-sevilla/stats/382745
2017-18,Saturday 20th January,Atletico Madrid,Girona,https://www.skysports.com/football/atletico-madrid-vs-girona/382743,https://www.skysports.com/football/atletico-madrid-vs-girona/stats/382743
2017-18,Saturday 20th January,Villarreal,Levante,https://www.skysports.com/football/villarreal-vs-levante/382751,https://www.skysports.com/football/villarreal-vs-levante/stats/382751
2017-18,Saturday 20th January,Las Palmas,Valencia,https://www.skysports.com/football/las-palmas-vs-valencia/382747,https://www.skysports.com/football/las-palmas-vs-valencia/stats/382747
2017-18,Friday 19th January,Getafe,Athletic Bilbao,https://www.skysports.com/football/getafe-vs-athletic-bilbao/382746,https://www.skysports.com/football/getafe-vs-athletic-bilbao/stats/382746
2017-18,Monday 15th January,Real Betis,Leganes,https://www.skysports.com/football/real-betis-vs-leganes/382739,https://www.skysports.com/football/real-betis-vs-leganes/stats/382739
2017-18,Sunday 14th January,Levante,Celta Vigo,https://www.skysports.com/football/levante-vs-celta-vigo/382738,https://www.skysports.com/football/levante-vs-celta-vigo/stats/382738
2017-18,Sunday 14th January,Alaves,Sevilla,https://www.skysports.com/football/alaves-vs-sevilla/382732,https://www.skysports.com/football/alaves-vs-sevilla/stats/382732
2017-18,Sunday 14th January,Espanyol,Athletic Bilbao,https://www.skysports.com/football/espanyol-vs-athletic-bilbao/382735,https://www.skysports.com/football/espanyol-vs-athletic-bilbao/stats/382735
2017-18,Sunday 14th January,Real Sociedad,Barcelona,https://www.skysports.com/football/real-sociedad-vs-barcelona/382741,https://www.skysports.com/football/real-sociedad-vs-barcelona/stats/382741
2017-18,Saturday 13th January,Girona,Las Palmas,https://www.skysports.com/football/girona-vs-las-palmas/382737,https://www.skysports.com/football/girona-vs-las-palmas/stats/382737
2017-18,Saturday 13th January,Real Madrid,Villarreal,https://www.skysports.com/football/real-madrid-vs-villarreal/382740,https://www.skysports.com/football/real-madrid-vs-villarreal/stats/382740
2017-18,Saturday 13th January,Eibar,Atletico Madrid,https://www.skysports.com/football/eibar-vs-atletico-madrid/382734,https://www.skysports.com/football/eibar-vs-atletico-madrid/stats/382734
2017-18,Saturday 13th January,Deportivo La Coruna,Valencia,https://www.skysports.com/football/deportivo-la-coruna-vs-valencia/382733,https://www.skysports.com/football/deportivo-la-coruna-vs-valencia/stats/382733
2017-18,Friday 12th January,Getafe,Malaga,https://www.skysports.com/football/getafe-vs-malaga/382736,https://www.skysports.com/football/getafe-vs-malaga/stats/382736
2017-18,Monday 8th January,Malaga,Espanyol,https://www.skysports.com/football/malaga-vs-espanyol/382728,https://www.skysports.com/football/malaga-vs-espanyol/stats/382728
2017-18,Sunday 7th January,Leganes,Real Sociedad,https://www.skysports.com/football/leganes-vs-real-sociedad/382727,https://www.skysports.com/football/leganes-vs-real-sociedad/stats/382727
2017-18,Sunday 7th January,Barcelona,Levante,https://www.skysports.com/football/barcelona-vs-levante/382724,https://www.skysports.com/football/barcelona-vs-levante/stats/382724
2017-18,Sunday 7th January,Athletic Bilbao,Alaves,https://www.skysports.com/football/athletic-bilbao-vs-alaves/382722,https://www.skysports.com/football/athletic-bilbao-vs-alaves/stats/382722
2017-18,Sunday 7th January,Villarreal,Deportivo La Coruna,https://www.skysports.com/football/villarreal-vs-deportivo-la-coruna/382731,https://www.skysports.com/football/villarreal-vs-deportivo-la-coruna/stats/382731
2017-18,Sunday 7th January,Celta Vigo,Real Madrid,https://www.skysports.com/football/celta-vigo-vs-real-madrid/382725,https://www.skysports.com/football/celta-vigo-vs-real-madrid/stats/382725
2017-18,Saturday 6th January,Atletico Madrid,Getafe,https://www.skysports.com/football/atletico-madrid-vs-getafe/382723,https://www.skysports.com/football/atletico-madrid-vs-getafe/stats/382723
2017-18,Saturday 6th January,Valencia,Girona,https://www.skysports.com/football/valencia-vs-girona/382730,https://www.skysports.com/football/valencia-vs-girona/stats/382730
2017-18,Saturday 6th January,Las Palmas,Eibar,https://www.skysports.com/football/las-palmas-vs-eibar/382726,https://www.skysports.com/football/las-palmas-vs-eibar/stats/382726
2017-18,Saturday 6th January,Sevilla,Real Betis,https://www.skysports.com/football/sevilla-vs-real-betis/382729,https://www.skysports.com/football/sevilla-vs-real-betis/stats/382729
2017-18,Saturday 23rd December,Real Madrid,Barcelona,https://www.skysports.com/football/real-madrid-vs-barcelona/382719,https://www.skysports.com/football/real-madrid-vs-barcelona/stats/382719
2017-18,Saturday 23rd December,Valencia,Villarreal,https://www.skysports.com/football/valencia-vs-villarreal/382721,https://www.skysports.com/football/valencia-vs-villarreal/stats/382721
2017-18,Saturday 23rd December,Deportivo La Coruna,Celta Vigo,https://www.skysports.com/football/deportivo-la-coruna-vs-celta-vigo/382713,https://www.skysports.com/football/deportivo-la-coruna-vs-celta-vigo/stats/382713
2017-18,Friday 22nd December,Real Betis,Athletic Bilbao,https://www.skysports.com/football/real-betis-vs-athletic-bilbao/382718,https://www.skysports.com/football/real-betis-vs-athletic-bilbao/stats/382718
2017-18,Friday 22nd December,Espanyol,Atletico Madrid,https://www.skysports.com/football/espanyol-vs-atletico-madrid/382715,https://www.skysports.com/football/espanyol-vs-atletico-madrid/stats/382715
2017-18,Thursday 21st December,Eibar,Girona,https://www.skysports.com/football/eibar-vs-girona/382714,https://www.skysports.com/football/eibar-vs-girona/stats/382714
2017-18,Thursday 21st December,Alaves,Malaga,https://www.skysports.com/football/alaves-vs-malaga/382712,https://www.skysports.com/football/alaves-vs-malaga/stats/382712
2017-18,Wednesday 20th December,Getafe,Las Palmas,https://www.skysports.com/football/getafe-vs-las-palmas/382716,https://www.skysports.com/football/getafe-vs-las-palmas/stats/382716
2017-18,Wednesday 20th December,Real Sociedad,Sevilla,https://www.skysports.com/football/real-sociedad-vs-sevilla/382720,https://www.skysports.com/football/real-sociedad-vs-sevilla/stats/382720
2017-18,Tuesday 19th December,Levante,Leganes,https://www.skysports.com/football/levante-vs-leganes/382717,https://www.skysports.com/football/levante-vs-leganes/stats/382717
2017-18,Monday 18th December,Malaga,Real Betis,https://www.skysports.com/football/malaga-vs-real-betis/382710,https://www.skysports.com/football/malaga-vs-real-betis/stats/382710
2017-18,Sunday 17th December,Girona,Getafe,https://www.skysports.com/football/girona-vs-getafe/382707,https://www.skysports.com/football/girona-vs-getafe/stats/382707
2017-18,Sunday 17th December,Celta Vigo,Villarreal,https://www.skysports.com/football/celta-vigo-vs-villarreal/382705,https://www.skysports.com/football/celta-vigo-vs-villarreal/stats/382705
2017-18,Sunday 17th December,Las Palmas,Espanyol,https://www.skysports.com/football/las-palmas-vs-espanyol/382708,https://www.skysports.com/football/las-palmas-vs-espanyol/stats/382708
2017-18,Sunday 17th December,Barcelona,Deportivo La Coruna,https://www.skysports.com/football/barcelona-vs-deportivo-la-coruna/382704,https://www.skysports.com/football/barcelona-vs-deportivo-la-coruna/stats/382704
2017-18,Saturday 16th December,Athletic Bilbao,Real Sociedad,https://www.skysports.com/football/athletic-bilbao-vs-real-sociedad/382702,https://www.skysports.com/football/athletic-bilbao-vs-real-sociedad/stats/382702
2017-18,Saturday 16th December,Eibar,Valencia,https://www.skysports.com/football/eibar-vs-valencia/382706,https://www.skysports.com/football/eibar-vs-valencia/stats/382706
2017-18,Saturday 16th December,Atletico Madrid,Alaves,https://www.skysports.com/football/atletico-madrid-vs-alaves/382703,https://www.skysports.com/football/atletico-madrid-vs-alaves/stats/382703
2017-18,Friday 15th December,Sevilla,Levante,https://www.skysports.com/football/sevilla-vs-levante/382711,https://www.skysports.com/football/sevilla-vs-levante/stats/382711
2017-18,Monday 11th December,Espanyol,Girona,https://www.skysports.com/football/espanyol-vs-girona/382694,https://www.skysports.com/football/espanyol-vs-girona/stats/382694
2017-18,Sunday 10th December,Real Sociedad,Malaga,https://www.skysports.com/football/real-sociedad-vs-malaga/382699,https://www.skysports.com/football/real-sociedad-vs-malaga/stats/382699
2017-18,Sunday 10th December,Real Betis,Atletico Madrid,https://www.skysports.com/football/real-betis-vs-atletico-madrid/382697,https://www.skysports.com/football/real-betis-vs-atletico-madrid/stats/382697
2017-18,Sunday 10th December,Levante,Athletic Bilbao,https://www.skysports.com/football/levante-vs-athletic-bilbao/382696,https://www.skysports.com/football/levante-vs-athletic-bilbao/stats/382696
2017-18,Sunday 10th December,Villarreal,Barcelona,https://www.skysports.com/football/villarreal-vs-barcelona/382701,https://www.skysports.com/football/villarreal-vs-barcelona/stats/382701
2017-18,Saturday 9th December,Getafe,Eibar,https://www.skysports.com/football/getafe-vs-eibar/382695,https://www.skysports.com/football/getafe-vs-eibar/stats/382695
2017-18,Saturday 9th December,Real Madrid,Sevilla,https://www.skysports.com/football/real-madrid-vs-sevilla/382698,https://www.skysports.com/football/real-madrid-vs-sevilla/stats/382698
2017-18,Saturday 9th December,Deportivo La Coruna,Leganes,https://www.skysports.com/football/deportivo-la-coruna-vs-leganes/382693,https://www.skysports.com/football/deportivo-la-coruna-vs-leganes/stats/382693
2017-18,Saturday 9th December,Valencia,Celta Vigo,https://www.skysports.com/football/valencia-vs-celta-vigo/382700,https://www.skysports.com/football/valencia-vs-celta-vigo/stats/382700
2017-18,Friday 8th December,Alaves,Las Palmas,https://www.skysports.com/football/alaves-vs-las-palmas/382692,https://www.skysports.com/football/alaves-vs-las-palmas/stats/382692
2017-18,Monday 4th December,Girona,Alaves,https://www.skysports.com/football/girona-vs-alaves/382687,https://www.skysports.com/football/girona-vs-alaves/stats/382687
2017-18,Sunday 3rd December,Leganes,Villarreal,https://www.skysports.com/football/leganes-vs-villarreal/382689,https://www.skysports.com/football/leganes-vs-villarreal/stats/382689
2017-18,Sunday 3rd December,Getafe,Valencia,https://www.skysports.com/football/getafe-vs-valencia/382686,https://www.skysports.com/football/getafe-vs-valencia/stats/382686
2017-18,Sunday 3rd December,Eibar,Espanyol,https://www.skysports.com/football/eibar-vs-espanyol/382685,https://www.skysports.com/football/eibar-vs-espanyol/stats/382685
2017-18,Sunday 3rd December,Las Palmas,Real Betis,https://www.skysports.com/football/las-palmas-vs-real-betis/382688,https://www.skysports.com/football/las-palmas-vs-real-betis/stats/382688
