date,season,fulltime_result,is_home,team,team_fulltime_goals,team_win_bet365_probs,team_pre_rating,team_possession,team_total_shots,team_shots_on_target,team_passing_percent,team_clear_cut_chances,team_corners,team_offsides,team_fouls_committed,team_xg,opponent_fulltime_goals,opponent_win_bet365_probs,opponent_pre_rating,opponent_possession,opponent_total_shots,opponent_shots_on_target,opponent_passing_percent,opponent_clear_cut_chances,opponent_corners,opponent_offsides,opponent_fouls_committed,opponent_xg,fd_team_fulltime_goals,fd_team_win_bet365_probs,fd_team_total_shots,fd_team_shots_on_target,fd_team_shots_off_target,fd_team_clear_cut_chances,fd_team_xg,fd_opponent_fulltime_goals,fd_opponent_win_bet365_probs,fd_opponent_total_shots,fd_opponent_shots_on_target,fd_opponent_shots_off_target,fd_opponent_clear_cut_chances,fd_opponent_xg
2020-01-05,2019_2020,2,1,Granada,0,0.2,1890,49,12,1,58,2,5,3,13,1.3,0,0.44,1786,39,8,1,76,1,3,5,15,1.1,-1,0.21,-6,-3,-3,1,0.5,-2,-0.010000000000000009,0,-2,2,0,-0.8
2020-01-05,2019_2020,0,1,Real Sociedad,4,0.19,2043,53,13,7,76,5,3,2,12,0.9,1,0.4,1996,64,11,4,78,3,2,9,8,1.4,2,-0.18,-6,2,-5,5,-0.5,-1,-0.21999999999999997,2,1,2,1,0.7999999999999998
2020-01-05,2019_2020,1,1,Alaves,1,0.3,1903,30,5,3,76,1,4,0,11,0.3,1,0.32,1959,67,15,2,87,1,5,2,11,1.9,0,0.39,-5,0,-2,0,-0.7999999999999999,-1,0.08999999999999997,5,-3,4,1,0.20000000000000007
2020-01-05,2019_2020,1,1,Celta Vigo,1,0.22,1888,51,11,5,79,2,7,1,15,1.6,3,0.41,1934,46,18,7,70,4,8,3,11,0.7,-1,0.13999999999999999,-7,-2,-3,0,-1.3000000000000003,3,-0.32,3,4,-1,4,2.7
2020-01-17,2019_2020,0,1,Leganes,2,0.35,1906,36,12,5,67,4,3,1,13,0.4,0,0.32,2022,44,15,4,64,2,7,5,20,1.3,0,0.11999999999999997,1,0,2,2,1.2999999999999998,0,0.04999999999999999,8,4,-1,1,0.7000000000000001
2020-01-18,2019_2020,0,1,Levante,1,0.22,1958,60,6,3,81,1,5,2,10,1.2,1,0.41,1902,32,6,1,62,0,3,4,18,2.1,-2,0.33,-7,-4,-1,-2,-1.8000000000000003,0,-0.37000000000000005,1,-2,1,-1,-0.10000000000000003
2020-01-18,2019_2020,2,1,Real Madrid,3,0.14,2200,55,9,7,73,4,4,4,14,1.3,1,0.47,2074,65,9,2,81,2,9,3,16,0.4,3,0.1,-11,-1,-6,1,-0.7,-1,-0.01999999999999999,-4,-4,-1,1,-0.30000000000000004
2020-01-18,2019_2020,1,1,Osasuna,1,0.18,1936,39,8,1,65,1,1,4,19,1.9,2,0.49,1897,63,14,5,81,2,4,3,16,0.5,-2,0.08999999999999997,-10,-6,-1,-3,-2.7,1,-0.07,0,-1,2,2,1.0
2020-01-18,2019_2020,2,1,Eibar,0,0.51,1924,48,10,3,77,1,5,3,20,0.8,2,0.17,2174,39,17,8,77,2,5,2,9,1.1,-3,0.27,-11,-4,-7,-2,-0.8999999999999999,0,-0.16,9,3,5,1,-0.40000000000000013
2020-01-19,2019_2020,2,1,Real Mallorca,0,0.41,1781,58,17,5,83,0,4,0,11,1.9,1,0.22,2110,51,9,1,78,3,6,4,13,0.4,0,-0.02999999999999997,9,4,4,-1,0.30000000000000004,0,-0.09,4,-1,1,1,-0.19999999999999996
2020-01-19,2019_2020,2,1,Real Betis,1,0.29,1960,67,10,3,83,3,6,4,15,1.8,1,0.32,2029,63,10,2,85,1,7,2,16,0.3,0,-0.08999999999999997,-5,1,0,2,0.7999999999999998,-3,-0.09999999999999998,-3,-5,1,-4,-1.3000000000000003
2020-01-19,2019_2020,0,1,Villarreal,2,0.15,2010,36,14,2,78,1,2,1,14,2.4,2,0.51,1911,31,7,3,74,2,4,1,17,1.7,1,0.15000000000000002,3,-2,1,-2,-0.8999999999999999,2,0.08000000000000002,-2,0,1,1,0.0
2020-01-19,2019_2020,1,1,Athletic Bilbao,1,0.2,2031,35,6,1,66,0,1,2,20,3.7,1,0.46,1886,60,20,7,79,2,6,5,14,0.7,1,-0.020000000000000018,-2,-1,0,0,-0.2,0,-0.07999999999999999,9,2,1,0,0.7000000000000001
2020-01-19,2019_2020,2,1,Barcelona,2,0.05,2274,68,14,7,89,4,5,1,11,1.2,1,0.66,1895,41,7,4,75,2,3,2,23,0.2,-2,0.07,6,3,2,4,0.9000000000000001,1,-0.21999999999999997,-5,3,-4,0,-0.3999999999999999
2020-01-24,2019_2020,2,1,Osasuna,0,0.16,1937,55,21,5,70,1,9,2,16,1.9,0,0.46,1938,53,20,3,75,1,7,3,12,0.6,-1,-0.22999999999999998,13,4,2,0,1.2,-1,-0.41000000000000003,14,0,8,0,0.29999999999999993
2020-01-25,2019_2020,2,1,Valencia,1,0.46,2082,57,8,1,86,0,6,2,11,1.2,1,0.15,2275,82,18,6,91,1,7,1,11,1.1,0,0.07,-1,0,-1,-3,-0.6,-1,-0.06,4,-1,2,-3,-1.0000000000000002
2020-01-25,2019_2020,0,1,Alaves,1,0.33,1916,46,14,6,72,3,6,0,20,0.9,1,0.3,2008,67,21,5,86,2,4,1,15,1.0,0,0.10999999999999999,8,5,2,3,1.8,-1,-0.25,7,3,5,1,1.0
2020-01-25,2019_2020,2,1,Sevilla,1,0.09,2076,48,8,3,83,0,4,4,12,0.8,0,0.61,1910,17,5,1,63,0,0,3,17,0.6,0,0.32999999999999996,-1,1,-1,-2,-0.9,-1,0.46,-2,-3,1,-2,-1.1
2020-01-26,2019_2020,1,1,Atletico Madrid,0,0.1,2135,61,12,4,75,2,7,4,14,1.0,0,0.62,1889,61,8,2,69,0,4,0,22,0.4,-2,0.1,-5,-4,-2,0,-0.09999999999999987,-2,0.0,-4,-3,-3,-4,-1.9
2020-01-26,2019_2020,1,1,Celta Vigo,1,0.22,1880,38,7,3,74,1,0,3,12,1.1,2,0.41,1920,38,9,4,61,1,6,0,16,0.2,0,0.24000000000000002,-13,-4,-2,-1,-0.9000000000000001,2,0.010000000000000009,-1,1,1,0,-0.19999999999999996
2020-01-26,2019_2020,2,1,Real Sociedad,0,0.11,2021,52,7,0,83,0,2,4,10,2.5,4,0.56,1797,42,14,6,80,2,1,4,18,0.5,-1,0.13,-3,-2,0,-1,-0.6000000000000001,4,-0.030000000000000027,-3,1,-3,2,0.7999999999999998
2020-01-26,2019_2020,0,1,Real Valladolid,0,0.56,1888,44,5,3,63,2,1,5,10,0.3,2,0.11,2204,52,13,4,85,2,2,1,17,0.6,-2,0.16999999999999998,-9,-2,-4,0,-1.3,-1,-0.04999999999999999,4,-3,5,-2,-0.5
2020-02-01,2019_2020,2,1,Granada,0,0.31,1910,41,8,1,75,0,6,1,18,1.0,1,0.33,1918,50,9,3,66,1,2,1,14,3.0,0,-0.050000000000000044,3,0,-1,0,0.39999999999999997,-1,-0.22000000000000003,-7,-2,0,-2,-1.1
2020-02-01,2019_2020,0,1,Real Mallorca,0,0.25,1792,30,8,4,70,1,3,1,7,0.6,0,0.38,1884,37,4,0,71,0,3,3,7,1.2,-4,0.15000000000000008,-6,-2,-3,-1,-1.4,0,0.07000000000000006,-1,-3,-1,-2,-0.2
2020-02-01,2019_2020,2,1,Valencia,2,0.18,2094,26,8,6,76,1,2,3,13,1.0,0,0.45,1878,65,18,5,76,1,6,3,9,1.3,1,0.24000000000000002,0,5,-1,1,0.7999999999999999,-1,-0.24000000000000002,11,2,4,0,0.40000000000000013
2020-02-02,2019_2020,2,1,Leganes,0,0.34,1894,44,10,4,70,0,6,1,19,1.2,3,0.3,2034,69,14,6,86,3,7,0,15,0.2,0,0.27,2,2,-3,0,0.0,3,-0.21000000000000002,7,6,0,3,2.2
2020-02-02,2019_2020,1,1,Eibar,0,0.29,1922,34,5,3,59,1,3,1,16,2.2,0,0.32,1968,62,8,1,76,2,4,3,12,1.2,-2,-0.10000000000000003,-4,-1,-3,0,-0.6000000000000001,-3,0.13,-6,-5,2,-3,-0.5
2020-02-02,2019_2020,0,1,Athletic Bilbao,1,0.29,2014,49,11,3,68,0,3,2,14,0.9,1,0.38,2045,37,7,3,60,0,8,8,19,1.7,0,0.18,-11,-3,-3,-4,-2.9000000000000004,-2,-0.1,-1,-1,-1,-2,0.09999999999999987
2020-02-02,2019_2020,1,1,Sevilla,2,0.09,2057,58,12,4,82,0,3,3,13,1.7,1,0.57,1906,53,11,5,77,2,7,4,10,0.7,1,-0.38,4,1,1,0,0.4,0,-0.07999999999999996,-3,-1,1,-1,-1.2000000000000002
2020-02-02,2019_2020,2,1,Villarreal,2,0.17,2028,46,11,6,76,1,4,3,12,2.1,2,0.43,1940,55,15,3,75,0,6,2,18,0.9,1,0.15,-10,1,-9,-1,-1.4,2,-0.01999999999999999,-6,-2,-2,-1,0.0
2020-02-02,2019_2020,2,1,Barcelona,0,0.05,2259,73,14,5,92,1,0,1,16,3.4,0,0.6,1927,44,6,2,64,2,5,2,11,1.4,-1,0.09999999999999999,-4,-1,0,0,-0.09999999999999987,0,0.24000000000000002,-14,-1,-6,1,-0.6
2020-02-07,2019_2020,2,1,Alaves,1,0.25,1912,25,4,3,57,1,1,2,12,1.3,1,0.38,1920,35,8,3,66,3,2,8,15,0.1,0,0.23999999999999994,-7,-2,-6,-1,-0.20000000000000007,1,-0.12,3,0,1,2,2.0
2020-02-08,2019_2020,2,1,Levante,1,0.29,1925,32,11,5,82,2,3,3,10,1.0,2,0.33,1905,43,12,5,69,2,3,2,24,1.2,1,0.13999999999999996,5,3,1,0,0.7999999999999999,2,-0.27999999999999997,2,1,3,2,0.7999999999999999
2020-02-08,2019_2020,2,1,Getafe,2,0.22,2063,29,9,3,53,2,4,0,19,2.9,1,0.43,2085,50,9,5,82,2,4,1,14,0.3,1,0.16,2,0,5,2,0.30000000000000004,-1,-0.28,1,-1,2,1,-0.19999999999999996
2020-02-08,2019_2020,1,1,Real Valladolid,1,0.35,1894,46,15,7,75,2,5,2,10,0.6,3,0.28,2014,55,9,4,76,2,4,3,19,1.3,1,-0.18000000000000005,11,7,4,2,0.8999999999999999,1,-0.12999999999999998,-2,-2,-1,1,1.1
2020-02-08,2019_2020,2,1,Atletico Madrid,0,0.09,2122,34,4,1,73,1,6,1,11,0.6,2,0.64,1929,45,8,2,70,2,3,2,15,0.9,0,0.37,-10,-2,-3,0,-0.6,2,-0.3,0,1,4,2,0.4
2020-02-09,2019_2020,2,1,Espanyol,1,0.14,1911,54,22,4,77,2,9,0,17,1.6,0,0.5,1782,53,16,4,78,0,8,2,11,0.6,0,0.040000000000000036,13,1,5,1,2.4,0,-0.31000000000000005,8,0,3,-1,0.09999999999999998
2020-02-09,2019_2020,2,1,Real Sociedad,1,0.22,2040,56,2,1,73,0,1,3,19,2.2,0,0.42,2010,70,8,2,80,1,5,8,11,0.8,-2,0.19,-12,-5,-4,-3,-2.3,-1,-0.09000000000000002,-3,-1,-3,1,0.09999999999999998
2020-02-09,2019_2020,0,1,Osasuna,1,0.49,1932,44,17,5,75,1,6,1,15,0.9,1,0.13,2201,65,16,5,88,2,5,0,18,2.6,-1,0.27,2,2,5,1,-0.9999999999999999,0,0.06999999999999999,4,2,3,2,0.5000000000000001
2020-02-09,2019_2020,2,1,Celta Vigo,0,0.38,1875,50,11,4,81,0,7,1,20,1.6,1,0.24,2051,74,14,3,88,1,6,2,13,1.2,0,0.23,-7,-1,-2,-1,0.19999999999999996,-1,0.0,2,-1,3,1,0.8999999999999999
2020-02-09,2019_2020,0,1,Real Betis,1,0.41,1970,64,14,6,84,2,7,4,16,1.0,2,0.19,2247,67,23,9,91,4,8,1,6,1.7,1,-0.09999999999999998,6,5,-1,0,-0.10000000000000009,2,-0.09999999999999999,9,4,2,3,2.3
2020-02-14,2019_2020,1,1,Valencia,0,0.39,2071,47,5,0,66,0,0,4,6,1.3,1,0.26,2125,50,6,3,73,2,2,6,16,1.2,-1,0.25,-4,-5,-1,-2,-0.7,1,-0.38,2,2,-1,1,0.19999999999999996
2020-02-15,2019_2020,2,1,Real Mallorca,0,0.28,1778,61,7,3,79,1,7,1,15,2.1,2,0.36,1919,38,9,5,64,3,3,2,16,0.9,0,0.25,-9,-1,-3,1,0.0,1,-0.31999999999999995,5,2,3,2,0.6000000000000001
2020-02-15,2019_2020,2,1,Barcelona,3,0.1,2252,70,10,6,90,3,8,4,17,1.8,3,0.57,2077,53,22,10,69,3,10,1,12,1.3,1,0.14,-13,-3,-6,-1,-1.7,1,-0.16,13,7,2,1,1.2
2020-02-15,2019_2020,2,1,Villarreal,1,0.12,2013,65,8,3,85,2,4,3,22,0.7,2,0.5,1935,48,9,5,76,2,2,3,18,1.5,-2,0.11000000000000001,-1,-1,2,0,-0.8,1,-0.31,-2,0,-3,0,-0.3999999999999999
2020-02-15,2019_2020,2,1,Granada,0,0.28,1921,49,10,2,69,1,3,0,19,2.5,1,0.38,1895,34,8,1,68,0,2,2,14,0.7,-2,0.33,2,0,0,-1,-0.09999999999999998,0,-0.030000000000000027,-7,-6,0,-2,-0.6
2020-02-16,2019_2020,1,1,Sevilla,1,0.13,2039,54,11,4,80,1,4,4,14,1.8,1,0.55,1915,38,12,7,72,3,1,1,25,0.5,0,0.15,-3,1,-3,0,-0.5,0,-0.19,-10,3,-7,1,-1.4
2020-02-16,2019_2020,1,1,Leganes,0,0.28,1895,51,12,4,77,1,2,2,15,0.6,2,0.36,1965,29,7,3,83,0,0,3,21,0.6,-2,-0.010000000000000009,0,-1,3,-1,0.0,1,0.08999999999999997,-7,-3,-4,-2,-0.19999999999999996
2020-02-16,2019_2020,0,1,Athletic Bilbao,1,0.21,2009,36,6,3,62,1,4,3,15,0.8,1,0.44,1922,45,14,4,76,0,4,0,11,0.6,1,0.13,-2,1,-3,0,-0.09999999999999998,0,0.06,-3,-1,-5,-1,0.0
2020-02-16,2019_2020,1,1,Real Madrid,4,0.08,2211,54,17,7,80,4,3,3,15,2.0,2,0.55,1887,45,13,7,78,2,3,0,16,1.0,3,-0.04999999999999999,1,2,-3,2,1.5,2,-0.07,2,3,-2,2,0.30000000000000004
2020-02-21,2019_2020,1,1,Real Betis,0,0.11,1966,65,3,2,82,1,2,3,20,3.3,1,0.54,1789,46,14,6,66,0,8,0,16,0.9,-2,-0.04999999999999999,-4,-1,-1,1,-0.4,1,-0.21999999999999997,7,3,3,-1,1.5
2020-02-22,2019_2020,2,1,Celta Vigo,2,0.18,1895,34,5,3,76,3,3,1,10,0.2,0,0.48,1894,34,11,1,61,0,4,2,15,0.4,0,0.17000000000000004,-8,-4,-2,1,-0.6000000000000001,0,-0.04999999999999999,-1,-3,-1,-1,-0.6
2020-02-22,2019_2020,2,1,Real Sociedad,2,0.16,2048,63,14,4,79,3,4,1,7,1.8,2,0.46,2053,63,9,3,81,3,11,1,12,0.3,1,-0.07999999999999999,12,3,3,3,2.0,2,-0.03999999999999998,4,3,1,3,1.0
2020-02-22,2019_2020,2,1,Levante,1,0.48,1930,48,11,2,77,2,10,1,15,0.7,2,0.12,2203,65,15,4,87,1,9,3,10,1.9,-1,0.21000000000000002,2,-3,1,0,0.5,-2,-0.05,-2,-3,4,-3,-0.6000000000000001
2020-02-23,2019_2020,0,1,Osasuna,1,0.19,1937,34,6,2,60,0,0,2,20,0.9,2,0.45,1928,53,11,5,74,4,10,2,19,1.3,0,-0.04999999999999999,-8,-2,-4,0,-0.30000000000000004,2,-0.36,1,3,0,3,1.6
2020-02-23,2019_2020,2,1,Real Valladolid,1,0.3,1888,46,6,4,70,1,5,1,13,1.1,2,0.35,1910,32,5,3,59,1,2,1,9,1.2,0,0.030000000000000027,-2,3,-4,1,0.09999999999999998,1,0.41000000000000003,-7,-4,-3,-2,-1.1
2020-02-23,2019_2020,2,1,Atletico Madrid,2,0.15,2146,36,8,3,74,1,4,2,16,1.7,2,0.5,2018,51,14,6,79,0,5,3,15,0.4,1,0.17,2,0,2,-1,0.6,1,-0.16000000000000003,6,3,1,-2,-0.6000000000000001
2020-02-28,2019_2020,2,1,Real Sociedad,3,0.12,2061,46,19,7,83,3,6,1,19,2.0,2,0.56,1896,64,21,6,83,1,4,1,10,0.8,1,-0.06,5,3,3,0,-0.40000000000000013,1,-0.08000000000000002,15,2,9,0,0.40000000000000013
2020-02-29,2019_2020,2,1,Eibar,0,0.22,1910,31,12,5,70,0,5,4,19,2.7,1,0.41,1945,37,8,2,76,1,3,0,16,0.7,-1,0.25,7,4,2,0,0.4,0,-0.020000000000000018,-3,0,0,-1,-0.8
2020-02-29,2019_2020,2,1,Valencia,0,0.24,2040,54,6,1,81,1,7,6,9,1.0,3,0.38,1959,69,19,6,89,3,7,1,13,1.0,-2,0.07,-3,-2,-1,-2,-1.0,3,-0.25,16,4,11,2,2.6999999999999997
2020-02-29,2019_2020,1,1,Leganes,0,0.21,1887,57,11,2,78,0,9,2,17,1.1,2,0.46,1918,44,4,4,71,1,2,2,17,0.9,0,0.19999999999999996,0,1,0,0,-0.19999999999999996,2,-0.019999999999999962,-6,4,-6,0,0.9
2020-02-29,2019_2020,1,1,Granada,3,0.33,1951,38,10,4,51,3,3,8,11,1.0,1,0.32,1902,42,3,1,71,0,2,3,13,0.3,1,0.16999999999999998,-1,-1,-1,-1,-1.2,-1,-0.37000000000000005,-2,-2,0,-3,-0.8
2020-03-01,2019_2020,2,1,Sevilla,3,0.11,2051,50,8,5,63,4,3,1,17,2.4,0,0.58,1914,61,14,1,70,1,6,4,19,1.7,1,0.26,-10,-1,-4,1,0.7,-1,-0.25,8,-1,5,1,0.30000000000000004
2020-03-01,2019_2020,1,1,Espanyol,1,0.45,1916,35,6,2,59,1,2,0,18,1.2,3,0.22,2152,40,17,9,81,3,6,2,14,0.9,-1,-0.20000000000000007,1,-1,2,0,0.7,1,-0.11000000000000001,9,6,-2,2,0.5
2020-03-01,2019_2020,0,1,Real Mallorca,3,0.41,1796,30,11,4,73,1,1,1,12,0.1,0,0.25,2058,49,10,2,62,0,5,4,14,0.9,2,0.26,-3,-2,-2,1,-1.2000000000000002,-1,-0.30999999999999994,3,0,3,-1,-0.8
2020-03-01,2019_2020,2,1,Real Madrid,0,0.25,2173,62,19,7,88,4,7,5,10,1.1,5,0.35,2255,69,13,11,85,5,5,8,8,1.5,-2,0.039999999999999994,4,3,-1,3,-0.10000000000000009,3,-0.04000000000000001,1,6,-3,2,2.5
2020-03-06,2019_2020,1,1,Alaves,1,0.3,1920,45,8,4,50,1,4,0,18,1.0,2,0.32,2045,34,10,5,74,1,6,6,13,0.7,-1,0.12,4,0,3,0,-0.9,2,-0.22000000000000003,4,4,0,0,0.7
2020-03-07,2019_2020,0,1,Eibar,3,0.16,1924,44,15,10,70,4,3,3,15,0.9,0,0.5,1790,54,4,1,66,0,4,8,13,0.8,3,-0.41000000000000003,3,5,-2,4,2.2,-3,-0.13000000000000006,-7,-3,-3,-1,-0.8
2020-03-07,2019_2020,1,1,Atletico Madrid,1,0.2,2148,62,5,2,75,0,4,1,18,2.0,3,0.45,2055,64,12,5,80,3,7,1,9,1.7,-2,0.07,-12,-7,-1,-3,-0.7999999999999999,0,-0.28,4,0,1,-1,-0.10000000000000009
2020-03-07,2019_2020,2,1,Barcelona,0,0.09,2241,56,9,4,89,3,2,0,10,2.2,1,0.55,2069,55,13,4,78,4,8,0,15,0.5,-5,0.29,-4,-7,1,-2,-2.8,-2,-0.04000000000000001,-6,-3,-1,1,0.19999999999999996
2020-03-07,2019_2020,1,1,Getafe,1,0.19,2064,45,9,5,60,2,3,0,24,1.1,0,0.48,1906,59,6,2,79,0,1,4,11,0.2,1,-0.010000000000000009,-1,3,-2,2,0.4,-1,0.14,3,1,2,0,0.09999999999999998
2020-03-08,2019_2020,2,1,Osasuna,2,0.28,1910,35,13,4,60,1,1,1,14,2.4,1,0.35,1920,37,9,3,56,2,3,1,20,0.3,2,0.38999999999999996,-1,3,1,0,0.7999999999999999,0,0.10000000000000003,3,1,3,1,0.0
2020-03-08,2019_2020,0,1,Real Valladolid,0,0.35,1892,44,6,1,72,1,4,4,11,2.1,1,0.32,1984,43,18,6,71,0,5,6,11,1.1,-2,0.26000000000000006,-15,-5,-9,0,-0.30000000000000004,0,-0.04999999999999999,5,2,1,0,1.8
2020-03-08,2019_2020,1,1,Levante,0,0.22,1931,55,11,3,74,0,6,2,16,0.9,0,0.41,1955,40,14,0,67,1,6,3,14,1.2,-1,-0.07,3,1,3,-1,0.0,-3,-0.12,4,-4,2,-2,-0.30000000000000004
2020-03-08,2019_2020,0,1,Villarreal,0,0.17,2004,56,10,3,78,2,6,0,13,2.1,1,0.48,1885,55,19,6,67,1,6,2,18,1.9,-1,-0.14,0,-1,1,2,0.6,1,-0.27,8,4,1,1,0.7000000000000001
2020-03-08,2019_2020,2,1,Real Betis,1,0.44,1954,65,14,5,88,1,7,0,9,1.3,2,0.17,2187,44,13,5,88,1,8,3,13,2.1,-2,0.27,-5,-1,-7,-2,-2.3,2,0.13,-6,-2,-1,-3,-0.7999999999999998
2020-03-10,2019_2020,0,1,Eibar,1,0.38,1908,66,13,2,78,1,4,2,16,2.0,0,0.25,2066,46,9,1,81,0,4,2,10,1.2,-2,-0.06,-2,-8,2,-3,-1.8000000000000003,-1,0.43000000000000005,-4,-3,0,-4,-1.5
2020-06-11,2019_2020,2,1,Sevilla,2,0.18,2060,55,12,4,79,1,4,0,16,1.7,2,0.44,1968,42,14,3,76,1,6,1,8,0.5,-1,0.34,0,-1,0,-2,-0.7,1,0.06,0,-2,2,0,0.30000000000000004
2020-06-12,2019_2020,2,1,Granada,1,0.36,1957,45,10,7,67,3,4,2,13,2.3,0,0.29,2058,55,19,6,72,1,9,2,18,0.6,1,0.07999999999999996,-4,7,-6,2,0.19999999999999996,-1,-0.06,10,1,6,-1,0.20000000000000007
2020-06-12,2019_2020,1,1,Valencia,1,0.17,2028,56,6,2,82,2,3,3,10,1.0,1,0.46,1929,54,11,3,75,1,6,3,21,1.4,-1,0.08000000000000002,-4,-3,1,1,-0.30000000000000004,1,-0.18999999999999997,0,0,-1,1,0.20000000000000007
2020-06-13,2019_2020,0,1,Celta Vigo,0,0.29,1912,44,3,2,68,0,1,2,14,0.2,1,0.31,1988,64,15,5,87,3,2,2,10,1.7,0,0.15999999999999998,-3,0,-2,0,-0.09999999999999998,1,-0.18999999999999997,5,2,3,1,1.1
2020-06-13,2019_2020,0,1,Leganes,2,0.26,1901,35,12,7,79,1,5,2,11,1.4,1,0.4,1874,57,19,2,79,2,8,2,9,1.0,1,0.27,-7,1,-3,0,0.7999999999999998,1,-0.21000000000000008,13,1,11,1,1.3
2020-06-14,2019_2020,1,1,Athletic Bilbao,4,0.42,2002,42,10,5,72,2,1,1,13,0.4,2,0.25,2167,44,21,3,76,1,8,2,14,1.3,3,0.06,-8,-1,-2,2,-1.5,1,-0.01999999999999999,16,1,9,1,1.1
2020-06-14,2019_2020,2,1,Real Madrid,1,0.06,2173,57,14,4,83,0,2,6,11,1.0,1,0.57,1900,56,14,4,69,0,3,4,12,0.5,-1,-0.07999999999999999,1,-1,1,-1,1.0,0,0.22,1,2,0,-1,1.1
2020-06-14,2019_2020,1,1,Real Sociedad,2,0.16,2074,43,6,2,63,1,1,1,10,1.0,1,0.47,1917,51,17,6,62,2,7,5,17,1.1,2,-0.30000000000000004,-3,1,-4,1,0.7,-1,-0.29999999999999993,4,2,1,1,0.7
2020-06-15,2019_2020,1,1,Levante,1,0.47,1934,49,14,4,84,1,6,2,13,0.9,2,0.15,2067,45,13,5,79,2,11,2,13,0.9,0,0.24000000000000002,3,1,-3,0,0.4999999999999999,0,-0.27,1,1,1,1,0.0
2020-06-15,2019_2020,1,1,Real Betis,0,0.2,1961,54,12,1,84,0,2,1,16,1.7,2,0.43,1967,53,10,3,64,2,2,0,17,1.0,-2,0.0,-2,-2,-1,-1,-0.8,1,-0.04999999999999999,0,-4,3,-1,1.0999999999999999
2020-06-16,2019_2020,1,1,Getafe,1,0.21,2048,46,6,2,56,1,3,5,16,2.1,2,0.46,1924,69,19,9,82,4,2,2,16,0.3,1,0.09999999999999998,-13,-4,-7,0,-0.5000000000000001,2,-0.11999999999999997,11,7,2,4,2.2
2020-06-16,2019_2020,2,1,Villarreal,1,0.13,1999,59,16,4,85,1,8,1,20,1.5,0,0.49,1801,35,13,3,83,1,9,2,17,1.6,0,0.13999999999999999,1,-1,-2,-2,-0.40000000000000013,-2,0.08999999999999997,3,-1,3,0,0.30000000000000004
2020-06-16,2019_2020,2,1,Barcelona,4,0.05,2249,65,12,7,88,5,3,2,5,1.6,1,0.6,1887,68,11,2,78,0,2,1,21,0.8,3,-0.009999999999999995,-1,1,-3,3,0.0,-1,-0.21999999999999997,-1,-5,1,-1,-0.5
2020-06-17,2019_2020,1,1,Eibar,1,0.37,1897,43,9,5,80,1,3,2,12,2.1,1,0.28,2004,54,10,4,80,0,5,3,10,1.4,0,0.18999999999999995,-5,1,-1,1,-1.5,-3,0.09999999999999998,0,-1,0,-2,-0.7000000000000001
2020-06-17,2019_2020,0,1,Osasuna,1,0.5,1923,34,8,1,72,0,7,4,13,1.0,1,0.18,2165,45,9,2,75,1,7,2,9,1.7,0,0.18999999999999995,-9,-5,-5,-2,-1.2999999999999998,-1,0.04999999999999999,-12,-1,-7,0,-0.7
2020-06-18,2019_2020,2,1,Alaves,0,0.41,1910,30,1,0,65,0,1,0,19,1.5,1,0.21,2068,65,9,4,83,1,1,3,5,0.5,-1,0.12,-12,-2,-2,-1,-0.9,-1,-0.09,3,2,2,0,-0.19999999999999996
2020-06-18,2019_2020,2,1,Real Madrid,3,0.1,2176,56,6,5,83,1,3,2,11,1.9,1,0.57,2023,50,12,3,83,1,0,4,11,0.2,2,-0.11000000000000001,-8,1,-7,1,-1.1,0,-0.15,6,1,3,-1,0.30000000000000004
2020-06-19,2019_2020,0,1,Granada,2,0.36,1970,20,8,5,58,1,2,1,18,1.0,1,0.28,2002,51,10,4,81,1,2,2,16,0.5,0,0.07,-2,2,-4,-1,-1.2999999999999998,0,-0.18,-6,0,-4,0,-0.19999999999999996
2020-06-19,2019_2020,1,1,Sevilla,1,0.38,2066,57,10,4,88,1,6,1,10,0.8,2,0.23,2251,75,10,5,91,1,3,2,16,0.8,-1,-0.03,-3,-1,-2,-1,-0.7999999999999999,-2,-0.03,-2,-2,2,-4,-0.6000000000000001
2020-06-20,2019_2020,2,1,Athletic Bilbao,2,0.23,2004,52,6,3,62,2,3,2,11,1.7,2,0.41,1958,79,18,6,88,0,11,3,13,1.8,1,-0.13999999999999996,-4,-1,-4,2,0.9999999999999999,2,-0.24,6,5,2,0,1.2
2020-06-20,2019_2020,1,1,Getafe,0,0.18,2042,68,21,4,76,1,5,2,15,0.8,2,0.49,1897,47,12,6,56,1,8,0,10,0.6,-1,-0.07999999999999999,15,2,10,0,1.5,1,-0.19999999999999996,3,1,-1,0,1.6
2020-06-20,2019_2020,2,1,Atletico Madrid,5,0.08,2177,52,10,6,71,4,2,8,8,1.1,0,0.65,1886,40,6,1,73,0,5,3,18,0.3,4,-0.07,1,4,-1,3,0.3999999999999999,-2,-0.050000000000000044,0,-1,1,0,-0.6
2020-06-21,2019_2020,2,1,Celta Vigo,0,0.2,1903,59,11,4,81,0,8,1,15,2.9,2,0.47,1927,34,15,7,64,1,5,2,21,0.2,0,0.010000000000000009,7,4,1,0,0.9000000000000001,2,-0.010000000000000009,14,7,4,1,1.4
2020-06-21,2019_2020,0,1,Real Sociedad,0,0.41,2051,65,9,1,80,0,6,3,11,0.4,3,0.17,2183,63,19,14,91,3,8,1,12,1.3,-1,0.04999999999999999,0,-3,1,-1,-0.5,0,0.04000000000000001,13,9,1,2,0.8999999999999999
