is_home,team_fulltime_goals,team_win_bet365_probs,team_pre_rating,team_possession,team_total_shots,team_shots_on_target,team_passing_percent,team_clear_cut_chances,team_corners,team_offsides,team_fouls_committed,team_xg,opponent_fulltime_goals,opponent_win_bet365_probs,opponent_pre_rating,opponent_possession,opponent_total_shots,opponent_shots_on_target,opponent_passing_percent,opponent_clear_cut_chances,opponent_corners,opponent_offsides,opponent_fouls_committed,opponent_xg,fd_team_fulltime_goals,fd_team_win_bet365_probs,fd_team_total_shots,fd_team_shots_on_target,fd_team_shots_off_target,fd_team_clear_cut_chances,fd_team_xg,fd_opponent_fulltime_goals,fd_opponent_win_bet365_probs,fd_opponent_total_shots,fd_opponent_shots_on_target,fd_opponent_shots_off_target,fd_opponent_clear_cut_chances,fd_opponent_xg,fulltime_result
0.0,0,0.44,1913,44,4,0,62,0,2,2,23,0.4,2,0.22,1984,44,15,4,80,1,3,0,13,2.6,0,-0.13000000000000006,3,0,0,0,0.30000000000000004,0,-0.04999999999999999,7,-1,5,-2,-0.8,0
0.0,1,0.24,1896,54,14,2,68,3,7,3,15,1.8,1,0.4,1783,49,7,2,77,1,6,2,15,0.4,0,-0.13999999999999999,2,-1,2,2,1.3,-1,0.039999999999999925,-1,0,0,1,-0.19999999999999996,0
0.0,1,0.56,1986,36,7,4,77,1,1,1,10,0.8,1,0.12,2241,63,14,6,83,0,8,4,10,2.1,1,0.22999999999999998,-6,0,-1,0,-0.9,-1,0.0,4,2,1,-1,0.40000000000000013,2
0.0,3,0.35,1933,50,9,6,77,4,3,1,11,0.7,0,0.28,1963,39,4,1,84,0,1,0,12,1.2,1,-0.45000000000000007,2,4,2,2,0.6000000000000001,-1,0.16999999999999993,-11,-1,-8,0,-0.8,0
0.0,2,0.14,2175,60,16,7,91,0,6,2,13,0.8,1,0.49,1848,46,5,1,58,0,3,4,12,1.0,0,-0.03,2,3,-3,-2,-0.8,1,0.09000000000000002,2,0,0,0,0.9,2
0.0,1,0.39,1984,38,6,1,63,1,7,2,14,1.0,0,0.24,1802,34,9,5,71,2,6,0,15,2.3,-1,0.12,-5,-4,-1,-1,-0.5,-1,0.039999999999999925,-4,3,-7,0,0.30000000000000004,0
0.0,1,0.22,2162,65,14,4,87,1,6,4,14,0.7,1,0.43,1945,36,7,2,64,1,1,2,10,0.5,-2,-0.05000000000000002,-4,-1,-5,-1,-0.7000000000000002,-1,0.08000000000000002,-5,-2,-1,-1,-1.0,2
0.0,3,0.25,2176,65,9,5,90,5,6,3,8,1.6,2,0.36,2172,59,10,5,81,1,5,4,15,0.2,2,-0.010000000000000002,-11,1,-10,4,0.5,1,0.1,-4,1,-4,0,-0.8,2
0.0,0,0.35,1935,40,6,0,76,1,3,3,14,1.5,0,0.31,1853,35,7,2,74,0,3,3,16,0.4,-1,0.04999999999999999,-1,-2,1,0,-0.19999999999999996,-1,-0.050000000000000044,1,0,0,-1,0.10000000000000009,2
0.0,2,0.36,1973,57,10,3,82,2,6,2,9,0.3,0,0.29,1908,35,6,1,65,0,2,2,18,0.9,2,-0.2899999999999999,6,2,5,2,1.0999999999999999,0,0.030000000000000027,2,1,2,0,0.0,0
0.0,4,0.41,2047,64,8,4,83,4,4,1,17,0.8,1,0.19,2197,65,10,2,86,2,5,4,11,2.2,3,-0.08000000000000002,5,2,-1,3,1.4,-1,0.04000000000000001,-6,-5,3,2,0.0,1
0.0,3,0.32,1924,42,15,4,59,0,3,2,21,0.9,1,0.35,1849,34,7,3,65,0,5,1,20,1.2,3,-0.15000000000000002,9,3,5,0,0.5,1,-0.03999999999999998,-2,-2,2,0,-0.30000000000000004,0
0.0,0,0.14,2142,44,4,2,84,0,3,2,20,1.2,1,0.56,1788,56,12,4,70,1,5,0,12,0.9,-2,0.13999999999999999,-6,-3,0,-1,-0.49999999999999994,1,-0.22000000000000003,6,3,1,1,0.8999999999999999,0
0.0,2,0.13,2206,55,9,5,87,2,3,2,9,0.8,1,0.49,1946,46,6,3,66,1,2,3,20,0.8,-1,0.21,0,0,2,-3,-1.1,1,-0.08000000000000002,0,3,-4,0,1.0,2
0.0,1,0.57,1997,44,10,4,77,0,2,1,11,0.2,1,0.11,2053,40,6,2,82,1,4,2,10,4.7,-1,-0.19000000000000006,4,3,2,-1,0.3999999999999999,-3,0.26,-2,-2,2,-3,-1.5999999999999999,0
0.0,1,0.42,1811,31,6,2,56,3,0,3,7,1.5,2,0.24,1838,23,4,3,62,1,1,0,11,1.5,1,-0.04999999999999999,1,-1,3,3,1.4000000000000001,2,0.15000000000000002,0,2,-1,0,0.4,1
0.0,2,0.65,1804,36,6,3,77,1,6,0,16,0.5,1,0.05,2194,60,18,8,88,2,6,0,9,1.6,1,0.13000000000000006,-6,-1,-5,0,-0.29999999999999993,0,0.14,-2,5,-1,0,-0.6000000000000001,0
0.0,2,0.4,1858,50,4,3,60,1,1,3,16,1.0,0,0.25,1937,36,10,3,79,1,3,0,4,0.6,1,-0.10000000000000003,-3,0,-2,1,0.5,-1,0.14,4,0,3,0,-0.7,1
0.0,1,0.31,2025,52,4,2,83,1,4,0,13,0.7,4,0.31,1928,50,10,7,77,1,3,0,21,1.2,-1,0.37,-3,-3,0,0,-0.7000000000000001,3,0.11000000000000001,-1,5,-5,-1,0.0,1
0.0,1,0.58,1803,34,3,2,75,2,1,1,16,0.7,1,0.1,2135,52,9,3,83,1,3,2,12,1.5,-1,0.08999999999999997,-3,-1,0,1,-0.4,0,0.07999999999999999,-2,0,-2,-1,-0.6,0
0.0,1,0.47,1862,59,16,7,83,0,7,3,12,0.6,0,0.17,2025,34,6,1,71,2,3,1,13,1.6,1,0.07,0,6,-5,-2,-0.30000000000000004,-1,-0.2,2,-1,4,1,0.09999999999999998,1
0.0,2,0.17,2209,65,17,4,87,2,6,3,11,2.5,0,0.43,1928,65,13,3,85,2,1,0,20,0.6,1,-0.28,-1,-4,2,0,0.0,-4,0.02999999999999997,3,-4,4,1,0.29999999999999993,2
0.0,0,0.35,1932,53,14,2,68,0,7,3,12,0.6,1,0.28,1807,30,8,4,83,2,3,0,13,0.8,0,-0.24,4,-1,4,-1,-0.20000000000000007,-2,0.25999999999999995,-11,-3,-6,-1,0.0,1
0.0,2,0.19,2137,67,13,8,90,3,4,0,9,1.0,0,0.45,1863,46,12,2,66,1,3,3,9,0.9,1,-0.12,4,5,1,2,0.9,-2,0.050000000000000044,8,-1,5,0,-0.19999999999999996,1
0.0,0,0.35,1808,55,15,3,74,0,5,2,9,0.8,0,0.27,1987,43,7,1,77,1,1,4,10,0.6,-1,-0.31999999999999995,7,-1,3,-2,-1.4000000000000001,-1,0.2,-4,-2,-2,-1,-0.20000000000000007,2
0.0,1,0.54,1868,44,4,2,74,0,1,2,15,0.4,3,0.09,2217,49,16,4,83,3,7,0,13,1.8,0,0.13999999999999996,-12,-5,-4,0,-0.7999999999999999,1,0.12000000000000001,-1,0,-6,1,0.8999999999999999,0
0.0,2,0.28,1968,49,18,9,78,2,3,3,11,1.2,1,0.36,1813,41,9,3,79,0,6,2,6,0.6,2,-0.13999999999999999,7,7,2,1,1.2,0,0.14999999999999997,0,2,-2,-1,-0.6,0
0.0,1,0.31,2189,61,8,4,82,1,6,5,17,0.8,1,0.34,2132,68,11,4,88,1,8,1,10,2.0,1,-0.1,-7,-3,-2,0,-1.1,-1,0.09,-2,-4,-1,-2,-0.5,0
0.0,1,0.4,2009,55,18,4,78,1,10,1,5,0.7,1,0.23,2043,31,10,5,79,0,1,1,11,0.9,1,-0.13999999999999999,12,3,4,-1,0.9000000000000001,1,0.25,3,4,-2,0,0.5,1
0.0,1,0.46,1817,53,17,7,77,2,6,1,9,0.5,1,0.2,2013,48,11,2,78,1,6,3,7,1.8,1,-0.29,8,4,1,2,0.8,0,0.23,-7,-2,-1,0,-0.9000000000000001,1
0.0,0,0.35,1962,62,13,3,84,0,8,4,15,0.3,0,0.25,1866,36,11,4,74,0,9,0,8,0.4,0,-0.18,6,2,3,-1,0.0,-1,0.07000000000000006,7,2,5,0,-0.19999999999999996,2
0.0,0,0.26,2180,43,9,4,79,1,2,3,11,1.3,1,0.37,2005,53,13,3,84,2,2,2,15,0.8,-1,0.22,1,0,-2,0,0.30000000000000004,-1,0.009999999999999981,-2,-3,1,-1,-0.20000000000000018,1
0.0,1,0.45,1800,66,8,2,89,1,6,0,13,0.7,2,0.2,1945,32,12,4,65,1,5,2,12,0.5,0,0.0,1,-1,3,0,0.0,2,0.24000000000000005,8,3,1,1,1.1,0
0.0,4,0.28,2148,57,13,6,84,2,2,0,15,3.4,2,0.34,2039,59,16,5,80,1,5,2,17,0.3,3,-0.10000000000000003,-5,1,-3,1,-0.3999999999999999,1,0.009999999999999981,4,3,-4,0,0.09999999999999998,2
0.0,3,0.37,1843,33,8,5,73,0,6,1,17,0.9,0,0.27,1824,55,9,0,79,0,6,4,15,0.4,1,-0.12999999999999998,2,3,-3,-2,0.3999999999999999,-1,0.12,-8,-7,2,-2,-1.5,0
0.0,0,0.61,1856,53,10,4,73,0,6,1,9,0.0,1,0.1,2178,45,10,4,82,1,5,3,13,1.9,0,-0.29000000000000004,-1,0,-2,0,0.0,1,-0.04999999999999999,1,0,2,0,0.5,0
0.0,1,0.22,2118,68,15,6,82,2,6,2,6,1.5,1,0.41,1972,47,6,1,71,0,3,5,7,1.0,-2,-0.07999999999999999,0,0,1,-1,-1.6,1,0.07999999999999996,-7,-2,-4,0,-0.3,2
0.0,2,0.15,2158,51,15,7,80,4,3,2,15,2.0,1,0.46,1956,44,12,3,83,0,4,3,9,0.3,-2,0.040000000000000036,2,1,1,2,1.7999999999999998,0,0.06,6,2,6,0,0.7,2
0.0,0,0.35,1998,44,11,4,75,3,6,3,13,0.8,2,0.27,2003,56,9,5,86,1,6,2,12,0.2,-1,-0.2,0,2,-2,2,1.1,1,-0.18,1,1,2,0,-0.10000000000000009,1
0.0,5,0.19,2134,55,14,7,87,3,5,5,7,1.5,1,0.44,1832,51,10,2,82,0,7,2,15,1.7,4,0.07999999999999999,-1,1,-2,1,-0.10000000000000009,1,-0.19,1,2,0,0,-0.09999999999999998,0
0.0,0,0.6,1835,48,9,1,80,1,3,4,13,1.5,5,0.09,2181,61,10,7,87,4,8,2,10,2.2,-3,0.15,1,-4,5,1,-0.29999999999999993,4,-0.16,0,3,-1,3,0.5999999999999999,0
0.0,0,0.37,1853,38,0,0,76,0,3,0,10,1.7,2,0.27,1942,45,12,6,73,3,4,3,15,1.4,0,0.36,-10,-4,-4,0,-0.4,2,-0.019999999999999962,6,4,2,2,0.10000000000000009,0
0.0,0,0.43,1929,77,11,4,89,0,7,4,13,0.6,1,0.2,2029,48,5,2,77,0,7,0,20,2.2,-3,-0.17,-1,-1,4,-2,-2.1,-1,0.10000000000000003,-11,-3,-5,-1,-0.7,0
0.0,0,0.65,1908,41,19,6,73,1,7,1,17,1.5,1,0.06,2240,68,18,4,90,1,6,1,10,1.7,0,0.33,0,2,-1,-3,-0.30000000000000004,0,0.22,-7,-6,-1,0,-0.30000000000000004,0
0.0,0,0.31,1949,42,6,1,77,0,2,1,15,0.3,1,0.32,1793,45,9,3,78,2,4,2,23,0.4,-1,0.050000000000000044,-6,-2,-7,0,-0.7,1,-0.12,1,1,0,2,0.8,0
0.0,0,0.46,1835,38,13,3,78,0,7,1,13,1.1,1,0.2,1857,54,12,4,77,1,6,1,11,2.9,0,0.20999999999999996,8,1,4,0,0.6,0,0.09,5,1,1,1,-0.09999999999999987,1
0.0,2,0.4,1847,32,9,4,74,2,3,1,8,1.0,1,0.23,1949,55,10,5,79,1,6,1,11,1.0,1,0.16999999999999998,-1,2,0,2,1.2999999999999998,-1,-0.07,1,2,1,0,-0.5,1
0.0,3,0.37,1962,44,18,9,74,1,5,3,17,1.4,1,0.25,1924,59,10,3,77,0,4,3,17,0.7,1,0.06,9,6,0,1,2.4,1,0.21,-1,-1,-2,0,0.09999999999999998,0
0.0,4,0.55,1951,33,8,4,65,3,4,3,13,0.9,1,0.1,2165,57,10,3,85,1,3,3,13,1.3,2,-0.13,-4,-2,-1,0,-0.10000000000000009,-1,-0.13000000000000003,-5,-4,-2,-3,-1.4,0
0.0,1,0.5,1854,61,13,6,78,2,5,1,11,0.8,2,0.18,2013,37,11,3,77,1,4,1,20,1.5,0,-0.12,1,2,1,1,1.7999999999999998,2,0.08000000000000002,-5,-1,-3,1,0.3999999999999999,1
0.0,1,0.65,1948,35,4,2,67,0,5,1,14,0.7,2,0.04,2252,56,15,5,89,4,1,6,10,1.4,-3,0.28,-4,-2,-4,-3,-0.4999999999999999,-3,0.1,6,-1,3,3,1.0999999999999999,2
0.0,0,0.44,1937,65,6,1,86,0,2,0,14,1.2,2,0.18,1932,49,7,2,68,1,2,3,13,2.3,0,-0.15000000000000002,0,0,2,0,0.0,1,-0.18,-3,-1,-3,1,0.09999999999999998,0
0.0,1,0.57,1954,50,12,3,65,0,8,2,12,0.1,0,0.09,2228,57,17,5,89,0,8,2,17,1.7,-2,0.10999999999999999,-6,-6,0,-1,-1.5,-3,0.020000000000000004,3,1,-1,-4,-2.2,0
0.0,1,0.48,1838,38,6,2,71,0,7,0,20,1.2,2,0.19,1966,18,5,2,64,1,1,1,22,0.9,1,-0.13999999999999996,-7,-1,-4,0,0.10000000000000009,1,0.09999999999999998,1,0,2,1,-0.20000000000000007,2
0.0,1,0.1,2234,81,16,4,91,2,6,2,10,3.0,1,0.51,1944,53,9,2,81,0,7,2,17,1.2,-1,-0.12,1,-1,-2,-2,-1.4,0,-0.13999999999999999,-1,-3,-1,-1,-0.10000000000000009,2
0.0,2,0.51,2007,50,13,7,79,2,5,1,8,0.7,2,0.14,2168,64,10,4,81,0,5,0,11,1.1,0,-0.25,2,4,0,1,0.30000000000000004,1,-0.04999999999999999,0,1,1,-1,-0.7,2
0.0,1,0.45,2175,49,11,4,81,1,2,4,16,0.8,3,0.17,2239,68,14,7,90,3,1,1,14,0.9,0,-0.1,-3,1,-5,1,0.09999999999999998,2,0.060000000000000005,-2,3,1,1,1.6,1
0.0,1,0.24,1830,46,10,3,72,0,2,4,14,0.7,1,0.4,1854,35,8,4,56,4,5,3,10,0.9,1,0.07999999999999996,2,2,-3,-1,-0.20000000000000007,0,0.019999999999999962,2,2,-1,4,0.09999999999999987,0
0.0,0,0.47,1951,34,3,2,74,0,0,1,12,1.3,1,0.18,2023,26,8,2,71,1,2,4,15,1.6,-1,0.19999999999999996,-9,-1,-5,0,-1.2999999999999998,-1,0.33,-5,-5,-1,-1,-0.8,1
0.0,1,0.42,1861,44,10,2,78,1,3,3,7,1.0,2,0.22,1939,32,9,4,81,2,2,3,12,1.3,-1,-0.15999999999999998,-4,-2,-1,1,0.3999999999999999,1,0.28,0,2,-1,2,0.19999999999999996,0
0.0,2,0.43,1861,33,11,1,71,0,3,2,14,1.7,2,0.21,1956,54,13,4,78,2,4,1,10,2.1,1,-0.07999999999999996,3,-3,8,-4,-0.29999999999999993,2,-0.09999999999999998,10,2,4,2,1.2,0
0.0,0,0.06,2235,59,12,7,91,0,5,3,13,2.7,2,0.57,1926,46,6,3,75,2,3,1,18,1.1,-3,0.07,-2,0,-1,-3,-2.1,2,-0.04999999999999999,-4,1,-4,0,-0.3999999999999999,1
0.0,3,0.54,1948,40,6,3,83,2,1,2,17,0.4,2,0.11,2156,41,7,3,85,0,3,0,8,0.9,1,-0.29000000000000004,-3,-1,-1,0,0.10000000000000009,2,0.26,-11,0,-8,0,0.09999999999999987,0
0.0,2,0.34,2018,45,13,3,74,3,10,2,4,0.5,1,0.29,1823,66,13,5,87,0,3,1,13,1.2,1,-0.33,5,1,5,2,0.9000000000000001,0,-0.16999999999999998,3,2,3,0,0.09999999999999998,0
0.0,2,0.3,2013,61,14,5,85,2,9,4,16,0.8,1,0.33,1864,60,7,3,68,0,2,5,11,1.2,1,-0.09,3,1,0,-1,-0.5000000000000002,-2,0.13,-8,-1,-2,-2,-0.3999999999999999,1
0.0,1,0.42,1934,35,10,5,76,0,2,1,15,0.8,2,0.19,1856,32,9,2,73,1,5,3,15,2.4,0,0.11999999999999994,-1,0,-2,-2,0.3999999999999999,0,0.07999999999999999,-6,-3,1,1,0.40000000000000013,0
0.0,4,0.15,2219,64,16,7,88,0,3,1,9,1.0,0,0.46,2005,49,4,3,75,1,0,1,14,0.7,2,-0.1,-1,0,-3,-1,0.4,-2,0.16000000000000003,-9,0,-8,-2,-1.1,2
0.0,3,0.68,1961,63,14,4,80,2,3,1,15,0.3,2,0.06,2183,34,12,4,78,4,1,1,11,2.6,1,-0.26,1,0,1,0,0.8,2,-0.31,1,-2,5,4,0.5999999999999999,0
0.0,1,0.44,1836,50,18,6,81,2,5,2,9,0.3,1,0.18,2012,35,9,4,60,1,4,0,8,1.1,0,0.04999999999999999,5,1,2,2,0.5,-1,0.12999999999999998,-5,-1,-1,-1,-0.8999999999999999,0
0.0,3,0.52,1931,39,16,6,84,1,8,1,12,0.5,0,0.14,1898,38,13,4,67,0,5,3,18,0.5,1,0.17999999999999994,10,3,2,-1,0.30000000000000004,0,0.10999999999999999,3,2,-2,-1,0.5,0
0.0,0,0.53,1843,39,11,2,72,1,3,2,15,1.6,1,0.14,2028,65,14,7,88,2,7,0,15,1.8,0,-0.010000000000000009,-8,0,-4,0,0.0,-1,0.39,-2,4,-8,-3,-0.7,0
0.0,1,0.27,1865,64,14,4,79,1,5,1,12,2.3,0,0.33,1945,38,6,2,83,0,6,0,6,1.3,0,-0.08999999999999997,7,1,5,1,0.09999999999999987,-3,0.32000000000000006,0,-1,1,-2,-0.9,0
0.0,1,0.41,1834,31,7,3,74,0,1,4,13,0.5,1,0.18,1923,66,4,1,79,1,4,1,11,1.5,-1,-0.06,-3,-1,-3,-1,-0.5999999999999999,-2,-0.04999999999999993,-12,-5,-1,0,-0.6000000000000001,1
0.0,1,0.23,2015,47,10,2,78,0,2,5,15,2.3,2,0.35,1992,36,4,4,79,1,1,1,14,1.3,0,-0.12,1,-2,0,-1,0.30000000000000004,1,0.29000000000000004,0,3,-1,1,0.29999999999999993,2
0.0,0,0.36,1898,40,14,3,79,1,9,3,10,0.4,1,0.3,1880,52,12,2,78,2,8,2,15,1.0,0,-0.030000000000000027,4,0,3,0,0.8,0,0.010000000000000009,6,0,4,1,0.19999999999999996,0
0.0,1,0.17,2154,61,9,3,84,1,4,3,10,1.3,0,0.48,1822,58,4,2,88,0,1,0,10,0.5,-2,0.14,-12,-5,-2,-3,-2.5,0,0.29,-4,0,-4,-1,-0.9000000000000001,1
0.0,0,0.28,1941,46,15,7,71,4,1,0,19,2.4,1,0.37,1845,25,8,3,61,1,5,0,10,1.6,0,0.04999999999999999,1,6,-1,4,1.1,0,0.23000000000000004,1,1,0,0,1.0,2
0.0,1,0.5,1888,47,12,6,77,1,3,2,16,0.2,1,0.16,1994,38,6,2,61,3,4,1,11,1.4,0,-0.08000000000000002,0,4,-3,-1,0.30000000000000004,0,-0.06,-10,-5,-2,3,0.0,0
0.0,1,0.17,2047,51,7,2,83,1,2,1,17,1.9,2,0.48,1835,27,7,3,57,1,4,0,9,0.3,0,0.020000000000000004,-6,-6,3,0,-0.8999999999999999,1,-0.18000000000000005,-1,0,0,0,0.0,2
0.0,0,0.55,1962,61,13,0,75,1,5,5,12,1.8,3,0.09,2238,61,20,5,89,3,6,5,7,3.2,0,-0.03999999999999998,9,0,5,1,1.0,-1,0.039999999999999994,1,-2,-1,0,-0.09999999999999987,0
0.0,1,0.48,1828,29,7,4,66,1,5,2,6,0.8,1,0.18,1895,33,8,3,74,0,2,1,22,0.3,1,-0.22999999999999998,3,2,1,1,0.3,1,0.16000000000000003,-4,3,-2,0,-0.09999999999999998,2
0.0,1,0.27,2011,74,16,7,89,2,4,0,12,2.3,0,0.36,1904,53,9,3,71,1,7,0,14,0.6,0,-0.13,6,6,0,1,0.5000000000000001,-1,0.04999999999999999,0,1,-3,0,-0.6000000000000001,2
0.0,1,0.37,1916,45,7,2,75,0,2,3,14,1.1,1,0.28,1842,43,8,3,77,2,2,5,14,0.4,1,-0.28,1,2,-3,0,0.6,0,0.0,1,-1,0,1,0.30000000000000004,1
0.0,2,0.26,2117,51,2,2,82,1,0,1,6,1.4,0,0.4,1881,52,7,1,76,0,2,0,13,0.5,2,0.24,-10,0,-5,1,-0.3,-1,0.2,-5,-5,-2,-1,-0.8,1
0.0,1,0.33,2142,70,18,5,89,3,3,0,9,0.5,2,0.3,2060,77,16,4,87,2,8,4,9,1.3,0,-0.07999999999999999,9,2,5,2,0.10000000000000009,1,0.04000000000000001,9,2,0,1,0.8999999999999999,1
0.0,3,0.45,1868,50,11,5,74,2,5,4,20,1.0,0,0.19,2008,45,6,0,78,2,5,1,13,0.9,2,-0.12,-11,-1,-8,-3,0.0,-2,0.37,-13,-5,-5,-1,-0.3999999999999999,2
0.0,1,0.31,1942,77,14,4,83,2,7,0,8,0.7,1,0.3,1917,46,11,6,81,2,7,2,14,1.7,-1,-0.44000000000000006,3,0,3,-1,-0.8,0,0.13999999999999999,4,4,2,2,0.10000000000000009,2
0.0,0,0.47,1825,55,8,3,73,0,2,2,11,0.5,2,0.18,1891,39,11,4,77,2,4,4,9,1.7,0,-0.10999999999999999,-1,1,-2,0,0.09999999999999998,1,0.0,2,1,0,2,0.7000000000000001,0
0.0,1,0.53,1986,38,12,4,78,1,2,0,14,0.4,0,0.14,2143,52,11,4,81,0,6,2,11,1.0,-3,0.040000000000000036,2,0,4,0,0.0,-1,0.16,-7,-1,-5,-3,-0.8,0
0.0,1,0.53,1841,54,9,2,86,0,4,2,10,1.2,0,0.12,2113,65,11,3,85,2,1,2,16,3.2,0,-0.19999999999999996,1,-1,-1,-2,-0.4,-2,-0.24,9,1,3,1,1.0999999999999999,0
0.0,1,0.32,1929,47,11,3,73,1,4,2,18,0.9,1,0.31,1883,40,17,5,85,1,2,0,8,2.6,-1,-0.019999999999999962,-2,-2,-1,1,-0.3999999999999999,1,0.20999999999999996,7,4,2,1,0.8999999999999999,2
0.0,0,0.53,1847,31,13,3,71,1,4,1,16,1.0,2,0.14,1884,53,8,3,76,2,1,2,20,1.3,-2,-0.040000000000000036,6,0,2,1,0.19999999999999996,-1,0.18,-3,-2,-1,0,-1.2000000000000002,0
0.0,2,0.5,1894,38,10,2,71,1,4,1,11,0.8,2,0.14,1960,55,4,2,77,2,4,4,12,1.3,1,-0.14999999999999997,5,0,0,0,0.5,1,0.2,-10,-2,-5,0,-0.30000000000000004,0
0.0,1,0.59,1835,28,7,1,63,2,3,0,18,0.9,1,0.12,1994,47,12,4,69,0,5,3,17,2.0,1,0.10999999999999999,0,-1,2,2,0.19999999999999996,0,0.14,4,3,1,-1,-0.09999999999999998,0
0.0,3,0.38,1893,59,13,6,76,1,4,2,11,0.2,3,0.24,1941,44,11,6,68,2,5,0,17,0.5,1,-0.31,5,3,0,-1,0.30000000000000004,2,0.04999999999999999,0,3,-1,1,-0.09999999999999998,0
0.0,1,0.26,1966,73,14,5,84,0,5,1,9,0.5,0,0.37,1834,35,5,2,73,1,1,0,16,1.3,-1,-0.16999999999999998,10,3,6,-2,0.6000000000000001,-1,0.06999999999999995,-4,-1,0,-1,-0.7,0
0.0,1,0.47,1845,44,12,5,72,1,7,2,14,0.4,0,0.18,1887,49,7,0,73,0,3,0,9,1.2,1,-0.22999999999999998,7,3,2,0,0.8,-3,0.24,-6,-6,1,-1,-1.1,0
0.0,1,0.49,1947,50,7,3,71,1,6,1,19,0.6,2,0.16,2123,58,11,5,88,3,4,4,14,0.5,-2,-0.08000000000000002,-4,-3,-3,-1,-0.4,2,-0.26,5,3,1,2,2.1,2
0.0,0,0.52,1839,31,2,1,59,0,1,1,16,0.4,2,0.15,1910,34,8,4,80,3,2,1,12,1.3,-1,-0.14,-4,0,-5,-2,-0.8,2,-0.08000000000000007,-5,2,-3,3,0.5,0
0.0,1,0.5,1902,31,3,1,70,0,2,2,13,0.5,2,0.16,1964,27,6,2,63,1,4,3,14,1.0,1,-0.020000000000000018,-4,-3,-2,-1,-0.7000000000000001,1,0.25,-1,-1,1,0,0.09999999999999998,1
0.0,0,0.49,1876,50,7,1,80,0,6,5,21,0.6,1,0.15,1972,39,9,3,81,0,3,2,13,1.8,-1,0.35,-4,-6,1,0,-0.39999999999999997,1,0.27,-7,-1,-5,-2,-0.7000000000000001,1
0.0,0,0.37,1824,36,14,2,76,1,7,3,8,1.3,0,0.29,1831,45,13,2,80,1,9,0,10,1.5,0,-0.19999999999999996,-3,-3,-4,1,0.0,0,0.13,11,1,8,1,0.2,2
0.0,2,0.33,1918,54,14,6,82,1,7,2,8,0.8,1,0.32,1839,47,7,3,73,0,2,1,11,0.9,0,-0.31999999999999995,6,2,-1,-2,0.10000000000000009,0,0.09999999999999998,-5,-2,-3,-1,-0.9,1
0.0,1,0.28,2239,65,18,4,90,1,8,4,13,1.5,3,0.31,2160,60,12,5,90,2,9,3,16,1.6,1,0.04000000000000001,3,2,2,-2,0.5,3,-0.31,3,3,0,1,1.2,2
0.0,2,0.4,1838,57,12,7,89,0,3,2,15,0.3,2,0.26,1843,38,8,4,68,2,3,1,14,1.7,1,-0.14999999999999997,5,4,1,0,0.5,2,-0.020000000000000018,-6,2,-3,1,0.4,0
0.0,2,0.31,2009,51,14,7,85,1,9,3,7,3.3,2,0.34,1919,42,20,7,84,1,7,1,9,1.3,1,0.16000000000000003,-2,2,-2,-1,0.7999999999999998,0,0.18000000000000002,6,1,7,0,-0.5,1
0.0,1,0.18,2149,51,12,2,88,2,7,2,17,2.5,2,0.44,1889,53,14,3,85,2,4,3,12,0.8,-2,0.19,0,-3,2,0,-0.2999999999999998,0,0.25,4,-1,2,0,-0.19999999999999996,0
0.0,2,0.46,1967,72,20,6,81,1,5,0,15,1.6,3,0.19,2058,46,11,5,83,0,4,3,12,2.0,1,-0.38,11,3,6,1,1.4,2,-0.04999999999999999,-8,1,-4,-1,0.0,0
0.0,2,0.15,2179,56,17,4,85,1,4,2,14,0.9,3,0.5,1881,39,12,7,84,1,4,0,6,1.8,0,-0.06,11,1,6,-2,0.5,3,0.3,6,5,3,1,0.9999999999999999,1
0.0,3,0.28,2117,77,14,5,86,4,8,4,13,0.8,1,0.33,1958,38,10,4,63,2,7,1,19,1.1,2,-0.29,3,2,1,4,1.2,-1,0.31000000000000005,-10,-2,-4,1,-0.19999999999999996,0
0.0,1,0.62,1850,38,16,5,79,3,4,2,13,0.9,0,0.07,2135,68,16,1,87,4,7,1,12,1.3,-1,-0.10999999999999999,8,1,5,1,0.3999999999999999,-1,-0.13,4,-1,3,2,0.8999999999999999,1
0.0,4,0.53,2067,61,14,9,77,1,4,2,14,0.5,2,0.14,2174,65,7,3,86,1,2,4,11,2.3,1,0.0,3,4,-1,1,0.6000000000000001,0,0.009999999999999981,-10,-1,-6,0,-0.7999999999999999,0
0.0,0,0.36,1950,57,14,6,82,1,7,3,12,0.6,1,0.27,1903,31,12,3,70,0,3,5,17,0.6,-3,-0.02999999999999997,-2,-2,-1,-3,-0.20000000000000018,-1,0.010000000000000009,-2,0,-1,-2,-0.19999999999999996,1
0.0,1,0.23,2140,79,16,5,90,3,9,1,11,0.9,0,0.37,1952,47,10,4,66,0,7,3,14,1.5,1,-0.10999999999999999,0,4,-1,-1,-1.2,0,0.02999999999999997,-4,-2,-2,-1,-0.7999999999999999,1
0.0,0,0.54,1901,53,11,5,71,0,4,3,13,1.4,2,0.09,2249,56,17,5,90,3,4,1,13,2.1,-1,-0.16999999999999998,-1,2,0,0,-0.20000000000000007,2,0.03,0,2,-4,3,0.40000000000000013,0
